Année;Cde_Transaction;Transaction;Cde_Pays;Pays;Cde_Devise;Devise;Montant
2019;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;ITA;Italie;EUR;Euro;97943,00
2019;D214B;Droits de timbre;ITA;Italie;EUR;Euro;25404,00
2019;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;ITA;Italie;EUR;Euro;212504,00
2019;D214D;Taxes à l'immatriculation des véhicules;ITA;Italie;EUR;Euro;1904,00
2019;D611;Cotisations sociales effectives à la charge des employeurs;ITA;Italie;EUR;Euro;158442,00
2019;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;ITA;Italie;EUR;Euro;34142,00
2019;D612;Cotisations sociales imputées à la charge des employeurs;ITA;Italie;EUR;Euro;4236,00
2019;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;ITA;Italie;EUR;Euro;17,00
2019;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;ITA;Italie;EUR;Euro;1479,00
2019;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;757964,00
2019;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;34158,00
2019;D5;Impôts courants sur le revenu, le patrimoine, etc.;ITA;Italie;EUR;Euro;258205,00
2019;D51D;Taxes sur les gains des loteries et des paris;ITA;Italie;EUR;Euro;962,00
2019;D51;Impôts sur le revenu;ITA;Italie;EUR;Euro;248607,00
2019;D29F;Impôts sur les émissions polluantes;ITA;Italie;EUR;Euro;1834,00
2019;D61N;Cotisations sociales effectives des employeurs et des ménages;ITA;Italie;EUR;Euro;237784,00
2019;D613V;Cotisations sociales effectives volontaires des ménages;ITA;Italie;EUR;Euro;733,00
2019;D29;Autres impôts sur la production;ITA;Italie;EUR;Euro;52064,00
2019;D214H;Autres taxes sur des services déterminés;ITA;Italie;EUR;Euro;2825,00
2019;D29H;Autres impôts sur la production n.c.a.;ITA;Italie;EUR;Euro;26224,00
2019;D21;Impôts sur les produits;ITA;Italie;EUR;Euro;209424,00
2019;D91C;Autres impôts en capital n.c.a.;ITA;Italie;EUR;Euro;228,00
2019;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;ITA;Italie;EUR;Euro;44451,00
2019;D214A;Droits d'accise et impôts de consommation;ITA;Italie;EUR;Euro;49914,00
2019;D214J;Bénéfices des monopoles fiscaux;ITA;Italie;EUR;Euro;1,00
2019;D214F;Taxes sur les loteries, les jeux et les paris;ITA;Italie;EUR;Euro;10695,00
2019;D214L;Autres impôts sur les produits n.c.a.;ITA;Italie;EUR;Euro;258,00
2019;D59;Autres impôts courants;ITA;Italie;EUR;Euro;9598,00
2020;D51C2;Impôts sur les gains de détention des sociétés;ITA;Italie;EUR;Euro;0,00
2020;D29C;Impôts sur la masse salariale ou les effectifs employés;ITA;Italie;EUR;Euro;0,00
2020;D214G;Taxes sur les primes d'assurance;ITA;Italie;EUR;Euro;5966,00
2020;D91B;Prélèvements sur le capital;ITA;Italie;EUR;Euro;427,00
2020;D211;Taxes du type TVA;ITA;Italie;EUR;Euro;99683,00
2020;D59F;Autres impôts courants n.c.a.;ITA;Italie;EUR;Euro;940,00
2020;D613;Cotisations sociales effectives à la charge des ménages;ITA;Italie;EUR;Euro;75809,00
2020;D91A;Impôts sur les transferts en capital;ITA;Italie;EUR;Euro;396,00
2020;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;ITA;Italie;EUR;Euro;34094,00
2020;D51C;Impôts sur les gains de détention;ITA;Italie;EUR;Euro;3094,00
2020;D51E;Autres impôts sur le revenu n.c.a.;ITA;Italie;EUR;Euro;33,00
2020;D91;Impôts en capital;ITA;Italie;EUR;Euro;944,00
2020;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;ITA;Italie;EUR;Euro;34094,00
2020;D214E;Taxes sur les spectacles et divertissements;ITA;Italie;EUR;Euro;60,00
2020;D59A;Impôts courants sur le capital;ITA;Italie;EUR;Euro;2834,00
2020;D29B;Impôts sur l'utilisation d'actifs fixes;ITA;Italie;EUR;Euro;1289,00
2020;D611V;Cotisations sociales effectives volontaires des employeurs;ITA;Italie;EUR;Euro;30,00
2020;D214C;Impôts sur les opérations financières et les opérations en capital;ITA;Italie;EUR;Euro;365,00
2020;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;ITA;Italie;EUR;Euro;12,00
2020;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;ITA;Italie;EUR;Euro;150216,00
2020;D61;Cotisations sociales nettes;ITA;Italie;EUR;Euro;230337,00
2020;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;713563,00
2020;D29A;Impôts sur les terrains, bâtiments et autres constructions;ITA;Italie;EUR;Euro;20452,00
2020;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;ITA;Italie;EUR;Euro;709281,00
2020;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;ITA;Italie;EUR;Euro;204278,00
2020;D2122C;Droits d'accise;ITA;Italie;EUR;Euro;12,00
2020;D2;Impôts sur la production et les importations;ITA;Italie;EUR;Euro;231180,00
2020;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;ITA;Italie;EUR;Euro;3094,00
2020;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;16,00
2020;ODA;Total des recettes fiscales;ITA;Italie;EUR;Euro;483226,00
2020;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;ITA;Italie;EUR;Euro;4938,00
2020;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;ITA;Italie;EUR;Euro;75036,00
2020;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;ITA;Italie;EUR;Euro;85081,00
2020;D214B;Droits de timbre;ITA;Italie;EUR;Euro;24192,00
2020;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;ITA;Italie;EUR;Euro;207372,00
2020;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;ITA;Italie;EUR;Euro;233,00
2020;D214D;Taxes à l'immatriculation des véhicules;ITA;Italie;EUR;Euro;1571,00
2020;D611;Cotisations sociales effectives à la charge des employeurs;ITA;Italie;EUR;Euro;150246,00
2020;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;ITA;Italie;EUR;Euro;33559,00
2020;D612;Cotisations sociales imputées à la charge des employeurs;ITA;Italie;EUR;Euro;4282,00
2020;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;ITA;Italie;EUR;Euro;12,00
2020;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;ITA;Italie;EUR;Euro;1391,00
2020;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;708478,00
2020;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;33575,00
2020;D5;Impôts courants sur le revenu, le patrimoine, etc.;ITA;Italie;EUR;Euro;251102,00
2020;D51D;Taxes sur les gains des loteries et des paris;ITA;Italie;EUR;Euro;890,00
2020;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;ITA;Italie;EUR;Euro;41461,00
2020;D214H;Autres taxes sur des services déterminés;ITA;Italie;EUR;Euro;2129,00
2020;D29H;Autres impôts sur la production n.c.a.;ITA;Italie;EUR;Euro;21552,00
2020;D21;Impôts sur les produits;ITA;Italie;EUR;Euro;184776,00
2020;D91C;Autres impôts en capital n.c.a.;ITA;Italie;EUR;Euro;121,00
2020;D51;Impôts sur le revenu;ITA;Italie;EUR;Euro;242389,00
2020;D29F;Impôts sur les émissions polluantes;ITA;Italie;EUR;Euro;1720,00
2020;D61N;Cotisations sociales effectives des employeurs et des ménages;ITA;Italie;EUR;Euro;226055,00
2020;D613V;Cotisations sociales effectives volontaires des ménages;ITA;Italie;EUR;Euro;773,00
2020;D29;Autres impôts sur la production;ITA;Italie;EUR;Euro;46404,00
2020;D214J;Bénéfices des monopoles fiscaux;ITA;Italie;EUR;Euro;1,00
2020;D214F;Taxes sur les loteries, les jeux et les paris;ITA;Italie;EUR;Euro;7144,00
2020;D214L;Autres impôts sur les produits n.c.a.;ITA;Italie;EUR;Euro;279,00
2020;D214A;Droits d'accise et impôts de consommation;ITA;Italie;EUR;Euro;43141,00
2020;D59;Autres impôts courants;ITA;Italie;EUR;Euro;8712,00
2021;D29C;Impôts sur la masse salariale ou les effectifs employés;ITA;Italie;EUR;Euro;0,00
2021;D51C2;Impôts sur les gains de détention des sociétés;ITA;Italie;EUR;Euro;0,00
2021;D214A;Droits d'accise et impôts de consommation;ITA;Italie;EUR;Euro;44336,00
2021;D214J;Bénéfices des monopoles fiscaux;ITA;Italie;EUR;Euro;2,00
2021;D214F;Taxes sur les loteries, les jeux et les paris;ITA;Italie;EUR;Euro;6942,00
2021;D214L;Autres impôts sur les produits n.c.a.;ITA;Italie;EUR;Euro;327,00
2021;D59;Autres impôts courants;ITA;Italie;EUR;Euro;9611,00
2021;D51;Impôts sur le revenu;ITA;Italie;EUR;Euro;258752,00
2021;D29F;Impôts sur les émissions polluantes;ITA;Italie;EUR;Euro;1732,00
2021;D61N;Cotisations sociales effectives des employeurs et des ménages;ITA;Italie;EUR;Euro;242912,00
2021;D613V;Cotisations sociales effectives volontaires des ménages;ITA;Italie;EUR;Euro;835,00
2021;D29;Autres impôts sur la production;ITA;Italie;EUR;Euro;51331,00
2021;D214H;Autres taxes sur des services déterminés;ITA;Italie;EUR;Euro;2718,00
2021;D29H;Autres impôts sur la production n.c.a.;ITA;Italie;EUR;Euro;25361,00
2021;D21;Impôts sur les produits;ITA;Italie;EUR;Euro;210769,00
2021;D91C;Autres impôts en capital n.c.a.;ITA;Italie;EUR;Euro;162,00
2021;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;ITA;Italie;EUR;Euro;45905,00
2021;D51D;Taxes sur les gains des loteries et des paris;ITA;Italie;EUR;Euro;1196,00
2021;D5;Impôts courants sur le revenu, le patrimoine, etc.;ITA;Italie;EUR;Euro;268362,00
2021;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;ITA;Italie;EUR;Euro;19,00
2021;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;ITA;Italie;EUR;Euro;1419,00
2021;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;774100,00
2021;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;34062,00
2021;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;ITA;Italie;EUR;Euro;34048,00
2021;D612;Cotisations sociales imputées à la charge des employeurs;ITA;Italie;EUR;Euro;4665,00
2021;D611;Cotisations sociales effectives à la charge des employeurs;ITA;Italie;EUR;Euro;162110,00
2021;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;ITA;Italie;EUR;Euro;303,00
2021;D214D;Taxes à l'immatriculation des véhicules;ITA;Italie;EUR;Euro;1769,00
2021;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;ITA;Italie;EUR;Euro;89770,00
2021;D214B;Droits de timbre;ITA;Italie;EUR;Euro;26647,00
2021;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;ITA;Italie;EUR;Euro;223117,00
2021;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;14,00
2021;ODA;Total des recettes fiscales;ITA;Italie;EUR;Euro;532058,00
2021;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;ITA;Italie;EUR;Euro;5238,00
2021;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;ITA;Italie;EUR;Euro;79967,00
2021;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;ITA;Italie;EUR;Euro;5821,00
2021;D2122C;Droits d'accise;ITA;Italie;EUR;Euro;19,00
2021;D2;Impôts sur la production et les importations;ITA;Italie;EUR;Euro;262100,00
2021;D61;Cotisations sociales nettes;ITA;Italie;EUR;Euro;247577,00
2021;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;779635,00
2021;D29A;Impôts sur les terrains, bâtiments et autres constructions;ITA;Italie;EUR;Euro;21413,00
2021;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;ITA;Italie;EUR;Euro;774970,00
2021;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;ITA;Italie;EUR;Euro;217296,00
2021;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;ITA;Italie;EUR;Euro;19,00
2021;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;ITA;Italie;EUR;Euro;162075,00
2021;D51E;Autres impôts sur le revenu n.c.a.;ITA;Italie;EUR;Euro;27,00
2021;D91;Impôts en capital;ITA;Italie;EUR;Euro;1596,00
2021;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;ITA;Italie;EUR;Euro;34412,00
2021;D214E;Taxes sur les spectacles et divertissements;ITA;Italie;EUR;Euro;76,00
2021;D59A;Impôts courants sur le capital;ITA;Italie;EUR;Euro;2894,00
2021;D29B;Impôts sur l'utilisation d'actifs fixes;ITA;Italie;EUR;Euro;1406,00
2021;D611V;Cotisations sociales effectives volontaires des employeurs;ITA;Italie;EUR;Euro;35,00
2021;D214C;Impôts sur les opérations financières et les opérations en capital;ITA;Italie;EUR;Euro;413,00
2021;D59F;Autres impôts courants n.c.a.;ITA;Italie;EUR;Euro;1479,00
2021;D613;Cotisations sociales effectives à la charge des ménages;ITA;Italie;EUR;Euro;80802,00
2021;D91A;Impôts sur les transferts en capital;ITA;Italie;EUR;Euro;855,00
2021;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;ITA;Italie;EUR;Euro;34412,00
2021;D51C;Impôts sur les gains de détention;ITA;Italie;EUR;Euro;5821,00
2021;D214G;Taxes sur les primes d'assurance;ITA;Italie;EUR;Euro;6237,00
2021;D91B;Prélèvements sur le capital;ITA;Italie;EUR;Euro;579,00
2021;D211;Taxes du type TVA;ITA;Italie;EUR;Euro;120980,00
2022;D51C2;Impôts sur les gains de détention des sociétés;ITA;Italie;EUR;Euro;0,00
2022;D29C;Impôts sur la masse salariale ou les effectifs employés;ITA;Italie;EUR;Euro;0,00
2022;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;ITA;Italie;EUR;Euro;52961,00
2022;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;ITA;Italie;EUR;Euro;52961,00
2022;D61;Cotisations sociales nettes;ITA;Italie;EUR;Euro;260263,00
2022;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;832199,00
2022;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;ITA;Italie;EUR;Euro;827938,00
2022;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;ITA;Italie;EUR;Euro;222538,00
2022;D2;Impôts sur la production et les importations;ITA;Italie;EUR;Euro;279848,00
2022;ODA;Total des recettes fiscales;ITA;Italie;EUR;Euro;571936,00
2022;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;ITA;Italie;EUR;Euro;79297,00
2022;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;ITA;Italie;EUR;Euro;225357,00
2022;D612;Cotisations sociales imputées à la charge des employeurs;ITA;Italie;EUR;Euro;4261,00
2022;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;ITA;Italie;EUR;Euro;827128,00
2022;D5;Impôts courants sur le revenu, le patrimoine, etc.;ITA;Italie;EUR;Euro;290381,00
2022;D214H;Autres taxes sur des services déterminés;ITA;Italie;EUR;Euro;2890,00
2022;D21;Impôts sur les produits;ITA;Italie;EUR;Euro;217852,00
2022;D51;Impôts sur le revenu;ITA;Italie;EUR;Euro;279544,00
2022;D214G;Taxes sur les primes d'assurance;ITA;Italie;EUR;Euro;6291,00
2022;D91B;Prélèvements sur le capital;ITA;Italie;EUR;Euro;447,00
2022;D211;Taxes du type TVA;ITA;Italie;EUR;Euro;138533,00
2022;D59F;Autres impôts courants n.c.a.;ITA;Italie;EUR;Euro;2569,00
2022;D613;Cotisations sociales effectives à la charge des ménages;ITA;Italie;EUR;Euro;85212,00
2022;D91A;Impôts sur les transferts en capital;ITA;Italie;EUR;Euro;1067,00
2022;D51C;Impôts sur les gains de détention;ITA;Italie;EUR;Euro;2819,00
2022;D51E;Autres impôts sur le revenu n.c.a.;ITA;Italie;EUR;Euro;22,00
2022;D91;Impôts en capital;ITA;Italie;EUR;Euro;1707,00
2022;D214E;Taxes sur les spectacles et divertissements;ITA;Italie;EUR;Euro;144,00
2022;D59A;Impôts courants sur le capital;ITA;Italie;EUR;Euro;2921,00
2022;D29B;Impôts sur l'utilisation d'actifs fixes;ITA;Italie;EUR;Euro;1528,00
2022;D611V;Cotisations sociales effectives volontaires des employeurs;ITA;Italie;EUR;Euro;42,00
2022;D214C;Impôts sur les opérations financières et les opérations en capital;ITA;Italie;EUR;Euro;461,00
2022;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;ITA;Italie;EUR;Euro;22,00
2022;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;ITA;Italie;EUR;Euro;170748,00
2022;D29A;Impôts sur les terrains, bâtiments et autres constructions;ITA;Italie;EUR;Euro;21705,00
2022;D2122C;Droits d'accise;ITA;Italie;EUR;Euro;22,00
2022;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;ITA;Italie;EUR;Euro;17,00
2022;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;ITA;Italie;EUR;Euro;5347,00
2022;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;ITA;Italie;EUR;Euro;84444,00
2022;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;ITA;Italie;EUR;Euro;2819,00
