Année;Cde_Âge;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Sexe;Sexe;Âge;Valeur_Mesurée
2009;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,911
2009;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,940
2010;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53922000,000
2010;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;16873017,000
2010;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27274423,000
2010;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7200443,000
2010;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9672574,000
2010;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26647577,000
2010;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,953
2010;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,633
2010;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,213
2010;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,429
2010;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,836
2010;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,045
2010;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,002
2010;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,951
2010;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,938
2011;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;52856734,000
2011;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;16589929,000
2011;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26569997,000
2011;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7052791,000
2011;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9537138,000
2011;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26286737,000
2011;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,002
2011;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,666
2011;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,206
2011;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,489
2011;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,832
2011;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,178
2011;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,820
2011;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,962
2011;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,845
2012;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53038578,000
2012;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;16659291,000
2012;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26687616,000
2012;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7114347,000
2012;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9544944,000
2012;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26350962,000
2012;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,100
2012;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,714
2012;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,212
2012;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,339
2012;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,705
2012;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,002
2012;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,898
2012;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;64,083
2012;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,947
2013;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53198954,000
2013;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;16783984,000
2013;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26795905,000
2013;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7202405,000
2013;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9581579,000
2013;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26403049,000
2013;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,248
2013;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,812
2013;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,269
2013;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,222
2013;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,609
2013;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,861
2013;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,891
2013;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;64,121
2013;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,966
2014;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53347162,000
2014;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;16970755,000
2014;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26907602,000
2014;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7316593,000
2014;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9654162,000
2014;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26439560,000
2014;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,431
2014;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,956
2014;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,383
2014;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,169
2014;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,577
2014;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,785
2014;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,784
2014;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;64,040
2014;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,875
2015;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53708240,000
2015;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;17194443,000
2015;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27191559,000
2015;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7444381,000
2015;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9750062,000
2015;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26516681,000
2015;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,530
2015;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,049
2015;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,487
2015;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,202
2015;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,635
2015;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,787
2015;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,683
2015;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,877
2015;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,749
2016;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53978882,000
2016;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;17404939,000
2016;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27407405,000
2016;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7561542,000
2016;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9843397,000
2016;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26571477,000
2016;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,622
2016;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,136
2016;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,581
2016;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,315
2016;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,764
2016;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,882
2016;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,497
2016;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,655
2016;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,549
2017;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53937129,000
2017;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;17609707,000
2017;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27388100,000
2017;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7672143,000
2017;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;9937564,000
2017;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26549029,000
2017;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,818
2017;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,305
2017;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,725
2017;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,441
2017;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,892
2017;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,006
2017;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,177
2017;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,383
2017;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,254
2018;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53877877,000
2018;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;17796623,000
2018;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27361137,000
2018;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7773198,000
2018;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10023425,000
2018;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26516740,000
2018;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,003
2018;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,466
2018;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,865
2018;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,547
2018;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,001
2018;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,108
2018;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,889
2018;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,134
2018;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,987
2019;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53764817,000
2019;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;17987103,000
2019;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27302019,000
2019;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7873926,000
2019;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10113177,000
2019;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26462798,000
2019;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,204
2019;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,647
2019;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,027
2019;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,649
2019;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,102
2019;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,210
2019;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,587
2019;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,871
2019;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,704
2020;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53545184,000
2020;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;18181162,000
2020;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27182913,000
2020;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;7975121,000
2020;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10206041,000
2020;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26362271,000
2020;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,436
2020;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,863
2020;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,226
2020;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,750
2020;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,199
2020;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,316
2020;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,248
2020;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,575
2020;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,387
2021;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53299643,000
2021;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;18354067,000
2021;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27051650,000
2021;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;8065732,000
2021;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10288335,000
2021;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26247993,000
2021;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,650
2021;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,061
2021;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,409
2021;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,874
2021;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,317
2021;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,445
2021;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,905
2021;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,274
2021;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,065
2022;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53481767,000
2022;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;18548263,000
2022;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;27107641,000
2022;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26374126,000
2022;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10387399,000
2022;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;8160864,000
2022;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,754
2022;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,134
2022;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,450
2022;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;14,043
2022;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,472
2022;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,631
2022;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,615
2022;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,079
2022;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,822
2023;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10415552,000
2023;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26165656,000
2023;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26893865,000
2023;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;8183848,000
2023;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53059521,000
2023;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;18599400,000
2023;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,941
2023;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,332
2023;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,654
2023;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,962
2023;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,410
2023;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,530
2023;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,530
2023;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,936
2023;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,707
2024;Y_GE65;DEU;Allemagne;PS;Personnes;F;Sexe féminin;65 ans et plus;10535441,000
2024;Y15T64;DEU;Allemagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;26127072,000
2024;Y15T64;DEU;Allemagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;26997874,000
2024;Y_GE65;DEU;Allemagne;PS;Personnes;M;Sexe masculin;65 ans et plus;8306266,000
2024;Y15T64;DEU;Allemagne;PS;Personnes;_T;Total;De 15 à 64 ans;53124946,000
2024;Y_GE65;DEU;Allemagne;PS;Personnes;_T;Total;65 ans et plus;18841707,000
2024;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;20,121
2024;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,532
2024;Y_GE65;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,883
2024;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,937
2024;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,407
2024;Y_LT15;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,479
2024;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,399
2024;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,709
2024;Y15T64;DEU;Allemagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,531
2002;Y15T64;ESP;Espagne;PS;Personnes;_T;Total;De 15 à 64 ans;28401513,000
2002;Y_GE65;ESP;Espagne;PS;Personnes;_T;Total;65 ans et plus;7026593,000
2002;Y15T64;ESP;Espagne;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;14287599,000
2002;Y_GE65;ESP;Espagne;PS;Personnes;M;Sexe masculin;65 ans et plus;2960775,000
2002;Y_GE65;ESP;Espagne;PS;Personnes;F;Sexe féminin;65 ans et plus;4065824,000
2002;Y15T64;ESP;Espagne;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;14113916,000
2002;Y_GE65;ESP;Espagne;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,566
2002;Y_GE65;ESP;Espagne;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;16,963
2002;Y_GE65;ESP;Espagne;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;19,272
2002;Y_LT15;ESP;Espagne;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;14,473
2002;Y_LT15;ESP;Espagne;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,827
2002;Y_LT15;ESP;Espagne;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,145
2002;Y15T64;ESP;Espagne;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;70,289
2002;Y15T64;ESP;Espagne;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;66,901
2002;Y15T64;ESP;Espagne;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;68,564
